112109
77	2772	2
2347	11796	2
787	2258	2
129	10332	2
743	2315	2
79	5101	2
320	4238	2
79	6157	2
1095	3158	2
77	2431	2
1271	7574	2
2148	8515	2
3359	647	2
635	6673	2
414	8365	2
320	5947	2
1094	11792	2
129	7398	2
129	9598	2
1095	10552	2
1095	9431	2
129	6629	2
10499	10758	2
1271	401	2
1095	10652	2
1095	4123	2
79	5180	2
4	8416	2
3359	9286	2
129	8127	2
414	8308	2
4	4901	2
77	4040	2
4	3131	2
4	3584	2
320	10435	2
79	10436	2
4	8469	2
743	8390	2
103	10043	2
1095	5971	2
2347	6267	2
79	1195	2
414	5985	2
414	4534	2
787	4755	2
4	3260	2
2347	6933	2
4	175	2
3359	2058	2
320	8823	2
79	12668	2
1094	7337	2
4	8937	2
129	5884	2
79	5885	2
986	6363	2
4	5589	2
1271	4457	2
79	5184	2
1043	1596	2
77	2110	2
77	924	2
1931	12724	2
103	2459	2
4	11393	2
103	4045	2
1236	839	2
1271	7088	2
179	7745	2
4	3505	2
3116	9543	2
79	9924	2
129	10126	2
635	4582	2
129	10290	2
787	5960	2
4	7096	2
103	13548	2
414	6144	2
1271	8857	2
2871	1628	2
320	321	2
77	952	2
1271	4581	2
79	1837	2
1271	928	2
743	8661	2
2347	4098	2
129	2243	2
129	7117	2
129	1722	2
77	10332	2
129	1943	2
1095	10181	2
103	8805	2
1095	2890	2
4	8127	2
635	937	2
4	825	2
1271	5095	2
635	7348	2
1271	2515	2
1271	5708	2
5926	6375	2
1043	2039	2
1271	2365	2
4	8969	2
635	754	2
79	4922	2
4720	1685	2
5926	7866	2
3839	9728	2
103	8697	2
3036	5319	2
2347	2969	2
79	8088	2
4	10806	2
79	1055	2
79	458	2
1271	5665	2
4	5638	2
4	3122	2
1095	42	2
7458	7329	2
3116	3451	2
79	5708	2
1271	1229	2
103	965	2
635	3347	2
12200	11696	2
1095	8708	2
4	4486	2
129	973	2
1095	8870	2
787	8367	2
787	2315	2
5926	1901	2
3839	6461	2
4	3364	2
4	6315	2
4	4804	2
1095	2885	2
635	13491	2
77	9882	2
129	6495	2
4	5	2
4	5475	2
4743	735	2
787	4040	2
103	80	2
129	6258	2
3359	6394	2
79	9369	2
79	5382	2
129	5625	2
3359	8997	2
743	6797	2
77	5196	2
635	9432	2
1095	6768	2
2347	2929	2
129	10128	2
2871	845	2
787	2969	2
3036	5840	2
247	6272	2
2148	2825	2
79	1808	2
10499	10606	2
103	3740	2
1095	2834	2
1043	8683	2
4	5867	2
3632	7111	2
129	6218	2
5926	4750	2
79	450	2
5926	1216	2
79	7202	2
1271	3928	2
79	2633	2
2061	2893	2
79	1091	2
79	11791	2
1785	2237	2
4	2821	2
12178	10043	2
3359	3468	2
129	5388	2
129	480	2
2148	8188	2
1271	2921	2
320	12960	2
3036	695	2
77	78	2
1095	1629	2
79	6430	2
4	3715	2
4	4021	2
103	3094	2
320	8943	2
1271	6325	2
79	10007	2
4	2662	2
1427	1066	2
4	6267	2
1095	4308	2
77	7579	2
414	5485	2
787	723	2
1399	9157	2
3040	4205	2
1095	2867	2
5235	9999	2
1095	2649	2
4	8330	2
3663	9598	2
3359	2630	2
4	2110	2
79	9035	2
414	3109	2
320	10843	2
5338	5126	2
3359	4859	2
10499	7329	2
103	6571	2
6658	4250	2
103	6278	2
1094	9434	2
103	9717	2
2148	7742	2
4	1384	2
3116	7248	2
1271	3568	2
7458	1350	2
7533	9788	2
77	2023	2
4	11446	2
4	6716	2
635	3633	2
5553	9004	2
12855	11220	2
5858	6839	2
635	4760	2
1094	7260	2
79	227	2
3036	2556	2
414	4726	2
1271	11792	2
3359	6815	2
77	5319	2
129	3074	2
77	5990	2
4	5955	2
381	8817	2
3359	629	2
79	1897	2
77	4395	2
3381	12028	2
2148	5442	2
129	8878	2
3359	4299	2
964	9210	2
103	2764	2
129	7334	2
129	3205	2
964	7468	2
3359	5780	2
787	4098	2
6658	8344	2
414	976	2
2347	6673	2
129	8252	2
3359	1276	2
77	10904	2
1094	2691	2
129	5072	2
129	4534	2
103	3173	2
787	171	2
11168	9143	2
129	1782	2
2347	8969	2
79	8768	2
14468	3957	2
1094	4457	2
2347	8870	2
77	3913	2
79	4800	2
9062	3046	2
1043	7866	2
787	6295	2
414	2862	2
4	9636	2
414	1158	2
4	6687	2
3273	7444	2
3303	4083	2
1095	2929	2
1095	862	2
1095	7690	2
1094	9134	2
79	7117	2
79	7073	2
5553	4846	2
4	6768	2
635	4718	2
103	10727	2
635	5739	2
743	8824	2
1095	5446	2
79	2799	2
1427	387	2
79	7574	2
129	8440	2
4	1012	2
4	7214	2
4	4344	2
5553	4987	2
10499	8344	2
4	9028	2
5926	4344	2
1094	7096	2
743	8746	2
787	10332	2
103	9223	2
635	8403	2
414	3122	2
129	7228	2
1399	3332	2
787	5161	2
320	7334	2
4	1065	2
79	10112	2
79	1515	2
1427	2487	2
414	3480	2
7605	11538	2
129	8739	2
787	5589	2
1271	3202	2
129	9964	2
79	8702	2
2744	9543	2
1271	3165	2
3303	2385	2
1094	5369	2
1095	7015	2
1095	4292	2
103	9911	2
129	10779	2
1094	5178	2
5926	2346	2
3359	4953	2
4	7742	2
79	5590	2
414	10843	2
4	7821	2
77	5623	2
129	6386	2
964	7443	2
2347	4638	2
2861	4299	2
79	2145	2
787	70	2
4	9882	2
129	3069	2
1095	10115	2
635	6218	2
79	3051	2
4	5907	2
635	7034	2
43	7479	2
77	2851	2
7458	3681	2
129	3528	2
129	4076	2
5235	8567	2
103	1177	2
6658	3144	2
4	1727	2
743	6209	2
9062	8319	2
635	8195	2
964	3757	2
3040	566	2
4	4331	2
2347	1759	2
103	2692	2
3632	7559	2
1095	3631	2
1095	10810	2
4	6896	2
4579	1335	2
5553	9154	2
4	840	2
4	7521	2
6658	1298	2
103	11724	2
3036	9658	2
129	11446	2
4	8308	2
79	5132	2
787	2867	2
79	5427	2
4	5095	2
4	8158	2
103	2736	2
4	2538	2
79	2294	2
1427	322	2
4	10758	2
1095	7024	2
569	8655	2
1271	2691	2
4	3947	2
129	10606	2
129	6263	2
1095	2856	2
3359	2081	2
79	788	2
9404	6792	2
635	7579	2
1095	4681	2
6658	1357	2
5338	6428	2
2871	4102	2
3359	4765	2
79	3838	2
179	3633	2
5926	8842	2
381	4483	2
79	2841	2
1271	6308	2
77	3599	2
2871	7004	2
4	8017	2
5926	659	2
635	2247	2
129	5777	2
3359	10327	2
635	322	2
10499	10627	2
129	1158	2
414	5388	2
4743	4756	2
320	8607	2
4	8623	2
79	1821	2
77	3074	2
6658	2761	2
787	8708	2
4	10849	2
5926	8367	2
4	9348	2
743	3957	2
1094	2993	2
787	2346	2
1095	2471	2
320	160	2
14468	9143	2
4	6276	2
129	7521	2
1095	7793	2
79	966	2
4	8252	2
320	7214	2
1271	5774	2
103	8019	2
79	7599	2
103	3702	2
1271	11058	2
1094	1254	2
129	2452	2
3359	614	2
3359	2842	2
129	672	2
635	4260	2
1095	6295	2
5553	1715	2
635	13533	2
5926	3664	2
11444	3630	2
4579	4534	2
4720	7690	2
4	1829	2
1095	299	2
1271	8409	2
129	3885	2
1095	4344	2
1095	8312	2
743	9725	2
3359	3958	2
1095	6183	2
1271	10833	2
129	8439	2
79	5145	2
1399	499	2
320	3831	2
3116	4189	2
7605	6157	2
743	6099	2
129	2473	2
1095	7777	2
3381	6464	2
4	4981	2
11444	10810	2
4	7616	2
11444	9431	2
103	1088	2
5235	9614	2
4	2663	2
12612	171	2
4	8407	2
414	2215	2
1271	1779	2
129	8407	2
320	11254	2
635	816	2
79	10048	2
4	3666	2
79	2060	2
414	2135	2
77	776	2
635	2141	2
77	8330	2
4	446	2
79	2526	2
1095	6762	2
176	13229	2
5553	4127	2
6251	3046	2
12855	3740	2
6658	4076	2
3040	5519	2
1271	3433	2
4	7786	2
787	3885	2
4	3913	2
2871	4040	2
129	141	2
129	10741	2
103	7236	2
964	7395	2
79	11290	2
4720	6463	2
1095	7398	2
129	3366	2
129	3856	2
1271	965	2
1095	1694	2
1095	2727	2
10499	3575	2
2871	289	2
635	6446	2
4720	1759	2
1399	5640	2
1095	1759	2
7458	735	2
1094	5640	2
79	3017	2
79	10063	2
129	20	2
320	6341	2
7790	3173	2
5926	9360	2
4	9624	2
4	1962	2
79	1335	2
1095	3764	2
2061	2060	2
79	3849	2
79	4214	2
1095	1340	2
103	4312	2
103	5468	2
79	11022	2
129	6938	2
129	10849	2
9404	12162	2
1095	3419	2
4	91	2
8132	2145	2
7611	5848	2
5553	4581	2
129	577	2
4	5340	2
1271	4859	2
1095	1828	2
635	2733	2
1931	3997	2
4	7004	2
129	3086	2
4	11785	2
1785	12432	2
1271	10057	2
964	3723	2
6658	4254	2
1271	7912	2
635	1476	2
77	5297	2
4	9705	2
787	11214	2
4	6144	2
414	6266	2
2347	11214	2
320	5131	2
129	9691	2
79	754	2
4	10158	2
1233	12628	3
3216	756	3
2005	4635	3
4091	10009	3
5989	2304	3
4754	3348	3
6942	5859	3
9044	3403	3
8583	3566	3
929	8310	3
8626	6769	3
123	3315	3
1900	1105	3
3629	287	3
8820	6627	3
677	399	3
704	6840	3
2837	3012	3
12708	1594	3
3732	5609	3
9192	3910	3
6989	2756	3
7180	4315	3
2178	7	3
1980	6733	3
11313	12205	3
8736	12119	3
4993	2446	3
728	417	3
6777	2056	3
156	8385	3
4575	467	3
4770	4880	3
1667	7208	3
3087	3088	3
1108	9307	3
4100	1531	3
8309	4472	3
3705	661	3
2836	6847	3
2249	6354	3
436	9107	3
4244	1021	3
7626	1081	3
5531	4229	3
1246	9430	3
2657	1107	3
4747	2726	3
12068	7567	3
488	3923	3
2131	3887	3
675	4315	3
6434	3550	3
921	3181	3
1559	6918	3
1810	8283	3
6504	5854	3
660	1803	3
3762	10282	3
4698	4699	3
1691	511	3
4924	1458	3
6897	5478	3
2249	1951	3
11266	12999	3
8797	6335	3
166	5850	3
12914	813	3
131	4679	3
1325	2428	3
2726	7314	3
2994	2779	3
2040	2067	3
1132	9169	3
2420	728	3
829	12268	3
6048	5541	3
6126	1112	3
8848	5557	3
622	3705	3
3980	1361	3
6850	2360	3
1360	3704	3
3402	9307	3
4659	3560	3
7223	1911	3
2183	10500	3
7746	5121	3
3507	8082	3
3298	3195	3
3685	5059	3
8181	10222	3
7310	1115	3
8736	8973	3
1568	5810	3
1047	5568	3
7267	6847	3
7430	11955	3
2521	2967	3
2255	2729	3
4924	769	3
1911	6349	3
1483	3156	3
2697	7558	3
4642	1244	3
488	4619	3
8206	5710	3
639	640	3
6161	6663	3
5059	3685	3
5859	3972	3
9307	1107	3
10837	1087	3
4586	3323	3
552	646	3
7003	6349	3
10958	5929	3
2726	5486	3
1810	8092	3
3650	1762	3
3879	27	3
4649	2021	3
5392	8248	3
571	1719	3
1117	2040	3
8848	218	3
4921	1894	3
5443	6616	3
851	1282	3
3091	4921	3
1311	3299	3
2967	4786	3
97	7728	3
12449	3429	3
9731	3972	3
1326	3979	3
2810	6190	3
1244	10557	3
462	1269	3
9560	4067	3
2056	3857	3
9920	218	3
7310	5567	3
5670	4415	3
4976	10207	3
8235	5969	3
7306	6203	3
7692	9430	3
7188	1538	3
4679	131	3
3103	528	3
4921	5866	3
6725	4472	3
2967	6847	3
12449	8421	3
3548	1057	3
2947	5149	3
9751	608	3
1319	6585	3
5958	2423	3
813	10317	3
11035	1211	3
5609	5608	3
3346	5515	3
123	9142	3
3735	155	3
3018	2006	3
7627	45	3
2514	1032	3
7537	3298	3
2263	3620	3
3588	8092	3
4088	6754	3
10209	8847	3
5939	4096	3
2785	3068	3
235	6126	3
1326	6989	3
155	9430	3
502	287	3
8181	2087	3
7061	5367	3
576	2399	3
5365	4089	3
1993	2555	3
3356	1920	3
8721	854	3
7164	1174	3
4402	7915	3
7811	3111	3
1112	39	3
6945	1980	3
4806	1815	3
3181	5350	3
11705	7746	3
13465	155	3
4619	2042	3
4492	4575	3
3156	5855	3
3430	5307	3
8420	1620	3
8934	7948	3
6790	3315	3
218	7820	3
4993	3012	3
6205	3093	3
10343	8032	3
8687	6627	3
2887	122	3
10209	6106	3
2521	2639	3
1911	3732	3
4443	3294	3
536	3887	3
8539	6085	3
3914	6084	3
2496	6161	3
3111	3879	3
9748	5993	3
4085	8750	3
2728	12090	3
8310	2496	3
8186	5003	3
3111	7837	3
2177	12268	3
6048	4772	3
11035	5531	3
2835	2006	3
156	3735	3
3704	1360	3
1538	639	3
528	527	3
3864	1361	3
3267	6056	3
4570	2496	3
2779	9454	3
1646	3972	3
1803	3098	3
4970	5923	3
5183	9858	3
8385	3717	3
7270	10645	3
1135	7147	3
2122	4730	3
4560	155	3
475	5462	3
44	2446	3
5183	8846	3
5284	2892	3
2316	3298	3
8420	3429	3
9401	5841	3
1246	7692	3
7567	6350	3
6502	3504	3
1558	10216	3
4213	272	3
12281	11938	3
7641	8667	3
9224	1135	3
1862	4460	3
7820	1325	3
1115	5093	3
662	5187	3
2887	2264	3
1488	3887	3
910	218	3
9306	3560	3
9801	3093	3
459	1845	3
92	1112	3
1233	4097	3
8583	3565	3
9950	73	3
3142	10345	3
3713	10557	3
2754	8649	3
7663	2994	3
3299	4689	3
10961	7915	3
1115	11681	3
4924	3620	3
4109	1807	3
3430	7267	3
2369	2029	3
9307	7641	3
9338	7796	3
7811	12119	3
7758	10189	3
4608	697	3
5876	2728	3
4049	7198	3
7434	8332	3
4415	1325	3
1558	3098	3
9976	3629	3
4097	5854	3
9240	3466	3
123	2887	3
3887	4719	3
6498	462	3
4097	4096	3
3857	5308	3
11278	12317	3
5854	1810	3
5075	10710	3
7914	4682	3
7	3111	3
418	4578	3
12268	1354	3
2657	8667	3
6350	6349	3
1135	3019	3
4586	4566	3
6198	10333	3
5093	8579	3
10222	2729	3
9477	6092	3
1112	92	3
10345	9954	3
12268	829	3
3991	7382	3
5647	8391	3
7454	2496	3
5367	204	3
6585	2833	3
6777	12449	3
4033	1021	3
2657	2760	3
6542	9572	3
1377	1475	3
10961	11955	3
9142	6790	3
3879	3087	3
218	8847	3
3452	8869	3
5609	534	3
1246	4689	3
6579	12068	3
9568	3907	3
8602	1676	3
1659	642	3
8895	9960	3
10222	45	3
2607	3825	3
8831	3857	3
9731	4033	3
5397	9285	3
6942	488	3
4747	6733	3
6554	13569	3
3387	5855	3
2221	10190	3
156	6542	3
4786	3012	3
6873	6492	3
3732	5183	3
5855	8092	3
1311	7537	3
8750	5701	3
4460	7291	3
3012	2967	3
8139	4682	3
5710	9572	3
2425	2615	3
3863	10405	3
6777	8420	3
7811	12268	3
10958	8583	3
3111	8736	3
6205	6493	3
6482	3863	3
9339	837	3
428	3619	3
3967	1087	3
502	11542	3
399	3532	3
1377	5789	3
1246	2304	3
5397	7760	3
2249	2639	3
10604	3825	3
11278	3887	3
1354	7837	3
3153	4786	3
10190	4682	3
8831	2520	3
6105	8425	3
3156	1483	3
4886	2261	3
8998	4073	3
10961	5690	3
7764	1894	3
2316	6185	3
7136	7100	3
7569	8973	3
4633	11040	3
10210	6006	3
5557	6616	3
693	4906	3
3195	2316	3
8139	7913	3
5702	3859	3
9732	608	3
3181	4479	3
1261	2837	3
5810	12768	3
4100	7557	3
608	11413	3
6094	3923	3
8736	6372	3
5354	6790	3
6105	8847	3
5443	5557	3
5096	1475	3
3587	1232	3
6056	3267	3
3012	571	3
218	1325	3
3704	1109	3
4510	6465	3
5284	3887	3
12393	6292	3
6777	3857	3
3673	436	3
3923	3541	3
10190	2221	3
237	6438	3
6048	3507	3
7569	1354	3
11413	9732	3
13301	11668	3
1105	627	3
11542	287	3
5471	8847	3
8667	2760	3
7709	11140	3
6648	1233	3
660	3410	3
1483	5059	3
6303	1566	3
7626	8527	3
7273	6515	3
3103	1232	3
9987	8256	3
269	5352	3
8425	3496	3
12599	12749	3
12809	5993	3
1753	1377	3
1081	12103	3
1718	8384	3
1127	4753	3
1704	453	3
259	1136	3
1570	189	3
2005	9700	3
3972	5859	3
6448	6764	3
6847	2521	3
693	3652	3
5121	7746	3
2641	5979	3
3387	6335	3
3507	6561	3
2729	6441	3
8848	5443	3
2042	4033	3
4682	1627	3
2496	4472	3
4134	1233	3
12090	4976	3
1955	8313	3
3473	11739	3
8569	1933	3
7804	6709	3
1815	10936	3
5182	7567	3
1268	7208	3
4109	9920	3
3887	4758	3
1238	2592	3
2948	165	3
11880	3281	3
1627	536	3
5075	2352	3
908	3111	3
5214	627	3
6415	1900	3
3825	2021	3
5857	1558	3
5210	7270	3
3153	6847	3
492	1483	3
8248	5141	3
2304	1246	3
3507	4510	3
5850	2436	3
3695	4924	3
60	10082	3
5882	2521	3
2088	2087	3
3153	2420	3
1268	3857	3
4786	4993	3
2406	5830	3
5859	2042	3
3988	4642	3
204	4213	3
5634	4472	3
5462	8139	3
10773	8202	3
1112	1377	3
727	2887	3
2397	9169	3
5216	5330	3
2420	475	3
8774	4586	3
12068	5397	3
5263	8840	3
4921	3267	3
8774	3323	3
2540	5042	3
8420	7127	3
5857	1538	3
1325	2756	3
12449	5307	3
1559	1538	3
2835	4635	3
1233	4096	3
1105	1999	3
1913	7437	3
4679	576	3
6404	8908	3
5876	2729	3
8667	9307	3
271	8272	3
7537	5989	3
5630	9240	3
2967	571	3
4868	9680	3
8272	5471	3
9382	5264	3
1680	2703	3
5559	8600	3
5129	2797	3
2967	4993	3
2521	3012	3
5118	1361	3
6579	4436	3
2615	1643	3
8283	12628	3
727	7913	3
4085	5701	3
1261	3619	3
9217	2521	3
417	2420	3
5515	4948	3
6681	7692	3
1112	1753	3
1977	11705	3
126	5214	3
11838	2722	3
3566	3565	3
1558	3732	3
2808	3267	3
1047	1718	3
6006	10210	3
8576	5515	3
1933	10576	3
417	2221	3
3315	2423	3
7820	2488	3
8973	6051	3
2760	3402	3
6503	1112	3
8831	10550	3
9430	3195	3
9454	1142	3
1845	5438	3
5531	4109	3
7136	7137	3
8357	745	3
660	3465	3
639	5609	3
5557	1211	3
6663	5635	3
2941	1980	3
2664	2304	3
1819	2088	3
1807	4109	3
5670	1325	3
7683	3018	3
5928	3565	3
7792	1825	3
1107	4049	3
7983	6110	3
9169	2398	3
4786	2420	3
3566	6426	3
9321	1361	3
6503	5096	3
3907	6579	3
7267	3619	3
4160	2951	3
6870	1668	3
1753	6503	3
7537	4560	3
10958	3566	3
6897	5715	3
7400	7306	3
6349	5397	3
6790	5354	3
8973	7	3
2029	1211	3
943	636	3
428	1261	3
8425	8848	3
7567	6349	3
5264	11089	3
2994	4835	3
408	4906	3
6942	1240	3
3887	2397	3
1115	4304	3
1810	6335	3
9525	10961	3
4097	3103	3
3098	1803	3
5118	3865	3
745	2434	3
2420	2887	3
10418	3402	3
5246	646	3
5987	9560	3
1127	3555	3
467	2728	3
4575	5121	3
1538	1558	3
9572	156	3
1911	640	3
5307	3857	3
571	2836	3
5462	2472	3
6616	1211	3
2368	9309	3
6502	4730	3
4096	11640	3
7454	6161	3
2928	4211	3
3111	7	3
5121	4143	3
2609	8773	3
1582	4405	3
1167	5789	3
6596	6862	3
5979	6503	3
6725	7646	3
9383	8551	3
8181	1819	3
9310	3835	3
5979	4586	3
1240	1673	3
1481	5939	3
1453	3434	3
3887	9169	3
1531	4100	3
2213	10220	3
3923	6942	3
3356	5731	3
6616	11035	3
660	608	3
1751	3650	3
10751	3887	3
9338	552	3
8551	10025	3
2420	2221	3
9560	10886	3
7313	5969	3
3634	3704	3
2967	3619	3
2289	2420	3
12383	6873	3
3588	6648	3
4402	10961	3
9700	2005	3
6412	9338	3
9448	287	3
8831	1718	3
1240	2441	3
8600	5559	3
1695	608	3
436	3550	3
9777	5210	3
1112	1475	3
1326	4415	3
3972	1646	3
3111	6	3
8189	6572	3
4619	1240	3
9133	3019	3
2131	1131	3
5860	9337	3
1803	5183	3
2420	5462	3
2249	8082	3
3704	1361	3
6126	2199	3
3153	2967	3
5916	2266	3
501	8687	3
8750	11955	3
3592	3560	3
4957	7358	3
3181	3835	3
6161	11191	3
13418	1458	3
4367	8513	3
2879	8248	3
402	7223	3
6709	2227	3
4649	6413	3
10550	7127	3
4566	5979	3
829	2697	3
9867	9308	3
2159	5292	3
7	12268	3
1167	6794	3
4575	4492	3
3493	2439	3
4763	10961	3
3496	8425	3
3095	7435	3
4479	6750	3
5857	5609	3
8155	9416	3
259	4067	3
7267	2420	3
1718	9321	3
528	6648	3
9568	7567	3
2221	8139	3
1211	2029	3
1531	3091	3
2029	5557	3
1483	4097	3
10207	2728	3
639	1911	3
3507	4772	3
8092	528	3
3870	3346	3
1261	2836	3
1741	189	3
8301	12089	3
7314	6733	3
2833	4078	3
6724	8120	3
4906	6126	3
6694	3673	3
2521	1719	3
6733	12069	3
2623	9430	3
4160	1905	3
4097	6648	3
4246	10094	3
3865	1718	3
7430	5690	3
7896	408	3
12393	9240	3
1980	2726	3
7699	1961	3
1107	7198	3
10763	11038	3
2887	4682	3
